Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,FT_Result,HomeTeam_Elo,AwayTeam_Elo,Home_Strength,Away_Strength,H2H_Home_Wins,H2H_Away_Wins,H2H_Draws,Home_vs_Away_Wins,Home_vs_Away_Draws,Home_vs_Away_Avg_Goals,H2H_Avg_Home_Goals,H2H_Avg_Away_Goals,Home_Team_Rank,Away_Team_Rank
2008-08-31,2008,Aston Villa,Liverpool,0,0,D,0,1582.9642018800894,1734.3781521229198,-301.4874747940985,1210.1827969782976,14,9,7,0,0,0,1.4642857142857142,1.3035714285714286,6,2
2008-08-31,2008,Chelsea,Tottenham,1,1,D,0,1802.8095773346427,1538.313035802341,1264.8889410896434,-651.3456317059109,12,8,10,0,0,0,1.5483870967741935,1.2096774193548387,3,8
2008-09-13,2008,Fulham,Bolton,2,1,H,1,1513.5476274963114,1485.0988302032408,947.9484639680107,276.1652757817189,9,1,4,0,0,0,1.5238095238095237,0.7142857142857143,7,13
2008-09-13,2008,Newcastle,Hull,1,2,A,-1,1508.0676929430972,1517.7555413738903,-732.8783389510073,-9.458078066263548,0,0,0,0,0,0,1.4,2.4,18,17
2008-09-13,2008,Blackburn,Arsenal,0,4,A,-1,1570.9340760263055,1734.4449226297659,-20.889576786223824,895.9771047972736,10,9,7,0,0,0,1.606060606060606,1.303030303030303,14,4
2008-09-13,2008,West Brom,West Ham,3,2,H,1,1430.1066655015104,1517.0229129123263,-981.5343865455618,-47.516585344657734,1,3,0,0,0,0,1.4285714285714286,1.3333333333333333,19,9
2008-09-13,2008,Man City,Chelsea,1,3,A,-1,1529.0143874932044,1808.0806087721423,-378.43931296058554,909.0934027305914,8,8,4,0,0,0,1.4423076923076923,1.0192307692307692,10,3
2008-09-13,2008,Wigan,Sunderland,1,1,D,0,1498.940165093223,1430.6287470374,-409.8601832106133,-994.3654183792976,3,1,0,0,0,0,1.3846153846153846,1.0769230769230769,12,16
2008-09-13,2008,Portsmouth,Middlesbrough,2,1,H,1,1569.551163888438,1531.1245170328873,-997.5767576129658,876.9338309938721,4,2,4,0,0,0,1.2727272727272727,0.9090909090909091,15,20
2008-09-13,2008,Liverpool,Man United,2,1,H,1,1751.5781087767718,1768.5045603018277,1210.1827969782976,549.8429836213618,13,11,6,0,0,0,1.507936507936508,1.1111111111111112,2,1
2008-09-14,2008,Stoke,Everton,2,3,A,-1,1480.592016138607,1611.4514217891174,-496.2755370393299,-395.7715553211991,0,0,0,0,0,0,1.3157894736842106,0.9473684210526315,11,5
2008-09-15,2008,Tottenham,Aston Villa,1,2,A,-1,1525.2302380748724,1596.0469996075578,-651.3456317059109,-301.4874747940985,16,4,10,0,0,0,1.3571428571428572,1.3035714285714286,8,6
2008-09-20,2008,Bolton,Arsenal,1,3,A,-1,1479.3308433174075,1740.2129095155992,-312.00599961456135,886.4655602505889,10,3,5,0,0,0,1.8,1.12,13,4
2008-09-20,2008,Sunderland,Middlesbrough,2,0,H,1,1449.8504136071908,1511.9028504630965,-695.6170991416677,249.56822137459935,4,5,5,0,0,0,1.1764705882352942,1.2352941176470589,16,20
2008-09-20,2008,Blackburn,Fulham,1,0,H,1,1583.4787914238486,1501.0029120987683,-625.1879358959962,936.3023035662684,6,5,3,0,0,0,1.5714285714285714,1.3333333333333333,14,7
2008-09-20,2008,Liverpool,Stoke,0,0,D,0,1741.787846797792,1490.3822781175868,1256.8664757900476,-775.0695082267767,0,0,0,0,0,0,1.736842105263158,0.8421052631578947,2,11
2008-09-20,2008,West Ham,Newcastle,3,1,H,1,1531.6363705846038,1493.4542352708195,23.37894300120247,-673.6108912011499,12,7,7,0,0,0,1.6730769230769231,1.3846153846153846,9,18
2008-09-21,2008,Hull,Everton,2,2,D,0,1521.7054250898495,1607.5015380731581,369.92336468607664,247.1461954939648,0,0,0,0,0,0,2.111111111111111,1.2222222222222223,17,5
2008-09-21,2008,Chelsea,Man United,1,1,D,0,1806.379325256054,1770.205843817916,911.4524013566246,561.3820640009022,10,8,12,0,0,0,1.4838709677419355,1.0806451612903225,3,1
2008-09-21,2008,Tottenham,Wigan,0,0,D,0,1524.097365754023,1500.0730374140724,-1260.6890422670251,-727.1940435555066,2,1,3,0,0,0,1.8666666666666667,1.2,8,12
2008-09-21,2008,West Brom,Aston Villa,1,2,A,-1,1421.7716342621723,1604.382030846896,-369.0012036183745,305.40287399717914,1,1,4,0,0,0,1.1904761904761905,1.1904761904761905,19,6
2008-09-21,2008,Man City,Portsmouth,6,0,H,1,1545.7566024604146,1552.8089489212277,-396.0224262011323,-390.113833524387,6,1,3,0,0,0,1.9230769230769231,0.8461538461538461,10,15
2008-09-27,2008,Everton,Liverpool,0,2,A,-1,1598.0267145725895,1751.2626702983607,-54.1481876117276,943.7861495736709,11,8,11,0,0,0,1.2950819672131149,0.9672131147540983,5,2
2008-09-27,2008,Man United,Bolton,2,0,H,1,1774.9409523307609,1474.5957348045627,257.7935522646911,-660.0485815176812,7,7,4,0,0,0,1.36,1.6,1,13
2008-09-27,2008,Aston Villa,Sunderland,2,1,H,1,1613.1180778283458,1441.114366625741,589.7572008496136,-45.56051798735966,6,2,6,0,0,0,0.9655172413793104,0.9655172413793104,6,16
2008-09-27,2008,Fulham,West Ham,1,2,A,-1,1487.3220482719998,1545.3172344113723,330.59957801294183,322.06979005536635,2,5,3,0,0,0,1.5172413793103448,1.1724137931034482,7,9
2008-09-27,2008,Arsenal,Hull,1,2,A,-1,1716.8533386829422,1545.0649959225066,897.7466424912985,295.9386917488613,0,0,0,0,0,0,1.3333333333333333,2.111111111111111,4,17
2008-09-27,2008,Stoke,Chelsea,0,2,A,-1,1486.1957517387832,1810.5658516348576,-620.0556065814214,911.4524013566246,0,0,0,0,0,0,1.5789473684210527,1.263157894736842,11,3
2008-09-27,2008,Newcastle,Blackburn,1,2,A,-1,1482.2561998029382,1594.67682689173,-654.0903097992093,-31.677189420364403,12,6,8,0,0,0,1.4516129032258065,1.032258064516129,18,14
2008-09-27,2008,Middlesbrough,West Brom,0,1,A,-1,1493.0965772188476,1440.577907506421,-344.17015964324594,-689.8776097877537,3,2,1,0,0,0,1.5555555555555556,0.7777777777777778,20,19
2008-09-28,2008,Wigan,Man City,2,1,H,1,1517.034067013586,1528.7955728609008,-369.25674894965204,219.02631921732296,2,2,2,0,0,0,1.3333333333333333,0.8666666666666667,12,10
2008-09-28,2008,Portsmouth,Tottenham,2,0,H,1,1566.5721842957144,1510.3341303795364,-401.6186066475718,-914.845272784487,7,2,1,0,0,0,1.6923076923076923,1.0,15,8
2008-10-04,2008,Sunderland,Arsenal,1,1,D,0,1451.0213635643222,1706.946341744361,-21.46199895964919,306.15033625961803,8,3,3,0,0,0,1.2903225806451613,1.064516129032258,16,4
2008-10-04,2008,West Brom,Fulham,1,0,H,1,1457.5839251386342,1470.3160306397867,-42.767084876202034,-288.0934121401611,4,0,2,0,0,0,1.7058823529411764,0.47058823529411764,19,7
2008-10-04,2008,Blackburn,Man United,0,2,A,-1,1586.8289118252428,1782.788867397248,-57.69541621658891,251.88883120899268,13,6,7,0,0,0,1.7575757575757576,1.1818181818181819,14,1
2008-10-04,2008,Wigan,Middlesbrough,0,1,A,-1,1501.0022346506366,1509.128409581797,243.53215191304258,-941.9969416056322,2,2,2,0,0,0,0.8571428571428571,1.0,12,20
2008-10-05,2008,Chelsea,Aston Villa,2,0,H,1,1817.8542020443415,1605.829727418862,900.185360983705,576.6578229606142,13,7,10,0,0,0,1.4464285714285714,1.1785714285714286,3,6
2008-10-05,2008,Tottenham,Hull,0,1,A,-1,1496.8286077393586,1558.5705185626844,-920.3036282541452,344.5612442321227,0,0,0,0,0,0,1.1111111111111112,1.2222222222222223,8,17
2008-10-05,2008,West Ham,Bolton,1,3,A,-1,1527.3054242564583,1492.6075449594766,321.56579282481204,-1312.0768738303827,9,2,3,0,0,0,1.6842105263157894,1.105263157894737,9,13
2008-10-05,2008,Portsmouth,Stoke,2,1,H,1,1578.1626636700091,1474.6052723644884,262.20953800854375,-678.2799695227332,0,0,0,0,0,0,1.6666666666666667,1.0,15,11
2008-10-05,2008,Man City,Liverpool,2,3,A,-1,1522.2722498815338,1757.7859932777278,234.81359981911191,979.6847711762584,11,3,6,0,0,0,1.8461538461538463,1.0769230769230769,10,2
2008-10-05,2008,Everton,Newcastle,2,2,D,0,1593.2056241411926,1487.0772902343351,-83.98578408823141,-973.0256751775553,18,6,6,0,0,0,1.6206896551724137,1.1379310344827587,5,18
2008-10-18,2008,Liverpool,Wigan,3,2,H,1,1763.3571304765774,1495.431097451787,977.7607049511902,304.29286232453836,2,3,1,0,0,0,1.2666666666666666,1.0,2,12
2008-10-18,2008,Fulham,Sunderland,0,0,D,0,1469.483868210131,1451.8535259939779,-276.71176505231676,-327.1001292591907,4,2,2,0,0,0,0.8947368421052632,1.0526315789473684,7,16
2008-10-18,2008,Man United,West Brom,4,0,H,1,1786.7880772240453,1453.5847153118368,569.2546135740413,575.2106979848129,2,3,1,0,0,0,1.28,1.52,1,19
2008-10-18,2008,Arsenal,Everton,3,1,H,1,1717.2039789444866,1582.947986941067,605.8452018789212,-365.123981159165,16,8,6,0,0,0,1.7419354838709677,1.1451612903225807,4,5
2008-10-18,2008,Aston Villa,Portsmouth,0,0,D,0,1604.6377627248196,1579.3546283640517,514.0524073836889,914.2714958725774,5,2,3,0,0,0,1.3076923076923077,0.8461538461538461,6,15
2008-10-18,2008,Bolton,Blackburn,0,0,D,0,1496.578534197462,1582.8579225872575,-700.2792130172426,-414.2531896960385,5,6,7,0,0,0,1.32,1.12,13,14
2008-10-18,2008,Middlesbrough,Chelsea,0,5,A,-1,1504.7888160749658,1822.1937955511728,-293.5967948940157,924.2079733301698,14,5,5,0,0,0,1.2592592592592593,0.7407407407407407,20,3
2008-10-19,2008,Hull,West Ham,1,0,H,1,1572.2243277361506,1513.651615082992,643.9269657799944,327.61239647860606,0,0,0,0,0,0,2.0,0.6666666666666666,17,9
2008-10-19,2008,Stoke,Tottenham,2,1,H,1,1490.5634245131348,1480.8704555907123,-1309.1812732758476,-944.2379404931913,0,0,0,0,0,0,1.6842105263157894,1.4210526315789473,11,8
2008-10-20,2008,Newcastle,Man City,2,2,D,0,1488.5916026028772,1520.7579375129917,-1273.8895656390196,-420.52752369540633,11,4,5,0,0,0,1.9166666666666667,1.125,18,10
2008-10-25,2008,Everton,Man United,1,1,D,0,1590.8607464352754,1778.875317729837,-397.57492662084803,552.6862506329741,14,12,4,0,0,0,1.596774193548387,1.1935483870967742,5,1
2008-10-25,2008,West Brom,Hull,0,3,A,-1,1443.5165822259735,1582.292460822014,217.85308254000387,1247.0802508896782,0,0,0,0,0,0,1.0,1.0,19,17
2008-10-25,2008,Sunderland,Newcastle,2,1,H,1,1468.4337510982755,1472.0113774985796,-20.243045473049868,-928.813747770045,3,6,5,0,0,0,1.2592592592592593,1.2962962962962963,16,18
2008-10-25,2008,Blackburn,Middlesbrough,1,1,D,0,1579.543011944324,1508.1037267178992,-106.79493562506146,-956.2342091805173,9,7,4,0,0,0,1.0,1.0952380952380953,14,20
2008-10-26,2008,Man City,Stoke,3,0,H,1,1534.4576076562416,1476.8637543698849,-706.0183440284457,-703.8618963006544,0,0,0,0,0,0,1.8421052631578947,0.7894736842105263,10,11
2008-10-26,2008,Chelsea,Liverpool,0,1,A,-1,1804.6776195568257,1780.8733064709245,1225.1657365451629,1276.8469244415476,20,4,6,0,0,0,1.5,0.967741935483871,3,2
2008-10-26,2008,West Ham,Arsenal,0,2,A,-1,1506.5554052798443,1724.3001887476344,-302.8324509308637,617.6295820724547,11,10,5,0,0,0,1.4107142857142858,1.3214285714285714,9,4
2008-10-26,2008,Portsmouth,Fulham,1,1,D,0,1574.7631697082331,1474.0753268659496,594.0614634632996,-620.256224154123,4,3,3,0,0,0,1.3846153846153846,1.2307692307692308,15,7
2008-10-26,2008,Tottenham,Bolton,2,0,H,1,1496.5481661573701,1480.900823630804,-1242.3506253958183,-700.2792130172426,10,3,5,0,0,0,1.88,0.96,8,13
2008-10-26,2008,Wigan,Aston Villa,0,4,A,-1,1484.9965560170251,1615.0723041595816,-348.73799343949474,514.0524073836889,1,3,2,0,0,0,0.6666666666666666,1.5333333333333334,12,6
2008-10-28,2008,Newcastle,West Brom,2,1,H,1,1485.7839092085828,1429.7440505159702,-918.949389714922,-402.0099922068642,3,1,2,0,0,0,1.565217391304348,1.3478260869565217,18,19
2008-10-29,2008,Middlesbrough,Man City,2,0,H,1,1524.2393380982237,1518.3219962759172,-642.3239764028297,-49.02947140004026,7,4,5,0,0,0,1.631578947368421,0.8421052631578947,20,10
2008-10-29,2008,Bolton,Everton,0,1,A,-1,1470.4957707963065,1601.265799269773,-696.8793207494543,-693.6933298485694,8,5,5,0,0,0,1.52,1.12,13,5
2008-10-29,2008,Man United,West Ham,2,0,H,1,1784.0520841801476,1501.3786388295337,903.0018723883284,-361.67115558008845,13,6,7,0,0,0,1.7142857142857142,1.0535714285714286,1,9
2008-10-29,2008,Aston Villa,Blackburn,3,2,H,1,1628.54370599664,1566.0716101072655,506.00567097211933,240.09404890089172,13,9,4,0,0,0,1.4545454545454546,1.0606060606060606,6,14
2008-10-29,2008,Fulham,Wigan,2,0,H,1,1489.5466789953116,1469.525203887663,-917.2759901947709,-671.7524542714111,2,1,3,0,0,0,1.0,0.7333333333333333,7,12
2008-10-29,2008,Liverpool,Portsmouth,1,0,H,1,1787.890057657923,1567.7464185212345,1284.081536292547,287.8365600567221,5,2,3,0,0,0,1.6153846153846154,0.8461538461538461,2,15
2008-10-29,2008,Arsenal,Tottenham,4,4,D,0,1715.6695444890431,1505.1788104159614,604.7538479231624,-626.9610607481459,12,4,14,0,0,0,1.746031746031746,1.1428571428571428,4,8
2008-10-29,2008,Stoke,Sunderland,1,0,H,1,1491.4998732772874,1453.797632190873,-688.4631334740792,274.159230026666,0,0,0,0,0,0,1.5294117647058822,0.4117647058823529,11,16
2008-10-29,2008,Hull,Chelsea,0,3,A,-1,1575.766729673936,1811.2033507049036,1234.1700287462531,563.1881977523373,0,0,0,0,0,0,1.0,1.3333333333333333,17,3
2008-11-01,2008,Everton,Fulham,1,0,H,1,1611.6021356694798,1479.2103425956047,-399.59417568930814,-306.6751911324687,14,0,0,0,0,0,1.6764705882352942,0.8235294117647058,5,7
2008-11-01,2008,Middlesbrough,West Ham,1,1,D,0,1523.2537842570184,1502.364192670739,-48.689494426208014,-1017.172419470282,16,2,2,0,0,0,1.7826086956521738,0.5652173913043478,20,9
2008-11-01,2008,Chelsea,Sunderland,5,0,H,1,1814.6025762692436,1450.398406626533,878.3415436871244,-326.5213147214107,9,4,1,0,0,0,2.193548387096774,1.4193548387096775,3,16
2008-11-01,2008,Stoke,Arsenal,2,1,H,1,1515.0264435030347,1692.1429742632959,-397.7036070359046,308.88767925968097,0,0,0,0,0,0,1.8421052631578947,0.8421052631578947,11,4
2008-11-01,2008,Man United,Hull,4,3,H,1,1791.0017489935026,1568.817064860581,1203.2776001542352,871.9293586052725,0,0,0,0,0,0,1.8888888888888888,1.3333333333333333,1,17
2008-11-01,2008,Tottenham,Liverpool,2,1,H,1,1530.2532740135202,1762.8155940603642,-626.9610607481459,1597.630819996794,14,6,10,0,0,0,1.6774193548387097,1.2419354838709677,8,2
2008-11-01,2008,West Brom,Blackburn,2,2,D,0,1435.3452325165918,1560.470428106644,-378.2903678792016,-385.8152747181899,2,1,3,0,0,0,1.1818181818181819,1.0909090909090908,19,14
2008-11-01,2008,Portsmouth,Wigan,1,2,A,-1,1548.615339463442,1488.6562829454556,239.40986901722036,-969.6617900704734,3,3,0,0,0,0,1.2222222222222223,0.8888888888888888,15,12
2008-11-02,2008,Bolton,Man City,2,0,H,1,1487.5476509942073,1501.2701160780164,-669.089898700289,-664.4391288039305,6,5,3,0,0,0,1.4285714285714286,1.0,13,10
2008-11-03,2008,Newcastle,Aston Villa,2,0,H,1,1506.6224036932535,1607.7052115119693,-326.67330549480704,534.865666141138,13,8,9,0,0,0,1.5925925925925926,0.8333333333333334,18,6
2008-11-08,2008,Sunderland,Portsmouth,1,2,A,-1,1439.5293148449982,1559.4844312449768,-366.81821440959027,-360.38821364777806,3,1,0,0,0,0,1.5714285714285714,1.2857142857142858,16,15
2008-11-08,2008,Hull,Bolton,0,1,A,-1,1550.3710044413963,1505.993711413392,170.35834106998354,-13.847685018533685,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,17,13
2008-11-08,2008,Liverpool,West Brom,3,0,H,1,1766.7698190850665,1431.3910074918895,971.9748222795722,-676.9096833229711,3,3,0,0,0,0,1.2,1.28,2,19
2008-11-08,2008,Arsenal,Man United,2,1,H,1,1711.2994783555705,1771.845244901228,314.8953897435753,1222.1218661654389,15,6,9,0,0,0,1.6451612903225807,0.9516129032258065,4,1
2008-11-08,2008,West Ham,Everton,1,3,A,-1,1491.9308764758107,1622.035451864408,-1314.6368291246818,246.5004268894849,12,7,7,0,0,0,1.4285714285714286,1.1607142857142858,9,5
2008-11-08,2008,Wigan,Stoke,0,0,D,0,1489.7925931425095,1513.8901333059807,-965.6978367499651,302.83815814372605,0,0,0,0,0,0,1.4444444444444444,1.1111111111111112,12,11
2008-11-09,2008,Fulham,Newcastle,2,1,H,1,1495.3913668234745,1490.4413794653838,-319.93217138409017,313.8031021859328,7,5,2,0,0,0,1.34375,1.15625,7,18
2008-11-09,2008,Blackburn,Chelsea,0,2,A,-1,1554.829713012906,1820.2432913629816,-682.2665146787776,871.1820746646745,8,11,7,0,0,0,1.4545454545454546,1.1515151515151516,14,3
2008-11-09,2008,Aston Villa,Middlesbrough,1,2,A,-1,1589.1293001153738,1541.829695653614,-54.68168792266088,239.4260870750762,8,9,7,0,0,0,1.08,1.52,6,20
2008-11-09,2008,Man City,Tottenham,1,2,A,-1,1487.518525068669,1544.0048650228675,-658.5418456000548,38.91649492306988,9,7,4,0,0,0,1.6538461538461537,1.25,10,8
2008-11-15,2008,Arsenal,Aston Villa,0,2,A,-1,1691.2321199018734,1609.196658569071,669.264438723821,0.5232133554846314,11,8,11,0,0,0,1.4107142857142858,1.2678571428571428,4,6
2008-11-15,2008,West Brom,Chelsea,0,3,A,-1,1428.500400288721,1823.13389856615,-1324.3268532679417,860.9820717834833,3,3,0,0,0,0,1.72,1.28,19,3
2008-11-15,2008,West Ham,Portsmouth,0,0,D,0,1494.8111923689203,1556.6041153518672,-1340.5224105056682,-367.4034051516761,1,3,2,0,0,0,1.0,1.3333333333333333,9,15
2008-11-15,2008,Newcastle,Wigan,2,2,D,0,1490.413369140774,1489.8206034671193,14.724828821237907,-663.8721548336056,6,0,0,0,0,0,1.7692307692307692,0.6153846153846154,18,12
2008-11-15,2008,Blackburn,Sunderland,1,2,A,-1,1535.026830381689,1459.3321974762152,-689.7573994719244,-678.7151006585857,4,3,3,0,0,0,0.9411764705882353,0.7058823529411765,14,16
2008-11-15,2008,Fulham,Tottenham,2,1,H,1,1512.476589915177,1526.919641931165,269.6728895367134,648.1343036493405,8,2,4,0,0,0,1.4705882352941178,1.0,7,8
2008-11-15,2008,Bolton,Liverpool,0,2,A,-1,1500.526080186033,1772.2374503124256,-9.23456898154609,953.7985738016434,11,3,4,0,0,0,1.88,1.04,13,2
2008-11-15,2008,Man United,Stoke,5,0,H,1,1777.3858576193954,1508.3495205878132,562.4961881292762,618.4706908777279,0,0,0,0,0,0,1.894736842105263,1.0526315789473684,1,11
2008-11-16,2008,Everton,Middlesbrough,1,1,D,0,1618.6329199985837,1545.2322275194383,544.886602184647,257.0515001680236,12,6,6,0,0,0,1.4814814814814814,0.9629629629629629,5,20
2008-11-16,2008,Hull,Man City,2,2,D,0,1547.686663887688,1490.2028656223774,-430.20612276056653,-615.7856199490827,0,0,0,0,0,0,1.6666666666666667,1.6666666666666667,17,10
2008-11-22,2008,Middlesbrough,Bolton,1,3,A,-1,1528.3126903404948,1517.4456173649764,621.4902592782582,-363.68205904403123,7,2,7,0,0,0,1.411764705882353,1.0,20,13
2008-11-22,2008,Liverpool,Fulham,0,0,D,0,1762.7312604137232,1521.9827798138795,954.8175703484925,575.0568179229464,8,4,2,0,0,0,1.6176470588235294,1.1764705882352942,2,7
2008-11-22,2008,Portsmouth,Hull,2,2,D,0,1556.2192025433164,1548.0715766962387,-367.4034051516761,-732.936445777165,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,15,17
2008-11-22,2008,Man City,Arsenal,3,0,H,1,1513.0276677082943,1668.4073178159565,-615.7856199490827,30.835509621793335,9,8,3,0,0,0,1.5,1.25,10,4
2008-11-22,2008,Stoke,West Brom,1,0,H,1,1519.9615970752643,1416.88832380127,-33.18057176429365,-1331.5960175363628,0,0,0,0,0,0,0.7058823529411765,0.9411764705882353,11,19
2008-11-22,2008,Chelsea,Newcastle,0,0,D,0,1811.9855188055715,1501.5617489013525,845.7243886262343,14.724828821237907,18,4,8,0,0,0,1.6379310344827587,0.8275862068965517,3,18
2008-11-22,2008,Aston Villa,Man United,0,0,D,0,1615.9393253244077,1770.6431908640586,338.76963733585933,573.4491491844716,13,11,6,0,0,0,1.4107142857142858,1.1428571428571428,6,1
2008-11-23,2008,Sunderland,West Ham,0,1,A,-1,1445.8586466485062,1508.2847431966293,-371.70973458224785,-1026.077544958438,8,2,4,0,0,0,1.2413793103448276,0.6896551724137931,16,9
2008-11-23,2008,Tottenham,Blackburn,1,0,H,1,1542.269593879416,1519.6768784334379,643.751670568932,-981.6238389671674,11,8,7,0,0,0,1.1818181818181819,1.1818181818181819,8,14
2008-11-24,2008,Wigan,Everton,1,0,H,1,1510.1403384360317,1598.3131850296713,-311.2007287382902,888.3273979735444,1,3,2,0,0,0,1.3333333333333333,1.0666666666666667,12,5
2008-11-29,2008,Wigan,West Brom,2,1,H,1,1521.2082951532302,1405.8203670840714,331.4763690995604,-1319.1298447870126,0,2,0,0,0,0,1.3333333333333333,1.3333333333333333,12,19
2008-11-29,2008,Middlesbrough,Newcastle,0,0,D,0,1527.1600362164093,1502.714403025438,318.00113580526295,308.41157904089306,8,7,9,0,0,0,1.28,1.2,20,18
2008-11-29,2008,Aston Villa,Fulham,0,0,D,0,1611.9789702060818,1525.9431349322053,41.77032613245429,575.0568179229464,7,1,6,0,0,0,1.5,0.875,6,7
2008-11-29,2008,Stoke,Hull,1,1,D,0,1521.1725613009537,1546.8606124705493,557.0886145272086,-1021.6397622223596,0,0,0,0,0,0,1.0,0.7777777777777778,11,17
2008-11-29,2008,Sunderland,Bolton,1,4,A,-1,1433.906297787661,1529.3979662258216,-967.7689587212896,241.29011225554177,4,2,2,0,0,0,1.0666666666666667,1.0,16,13
2008-11-30,2008,Man City,Man United,0,1,A,-1,1507.4782189364842,1776.1926396358688,-577.4769072598684,573.4491491844716,9,7,4,0,0,0,1.5384615384615385,1.3846153846153846,10,1
2008-11-30,2008,Chelsea,Arsenal,1,2,A,-1,1791.1170715729304,1689.2757650485976,1201.8990499204192,-573.0811049758344,13,6,11,0,0,0,1.564516129032258,1.2258064516129032,3,4
2008-11-30,2008,Portsmouth,Blackburn,3,2,H,1,1569.6473354539723,1506.248745522782,-367.4034051516761,-1290.0777577430506,4,5,1,0,0,0,1.6153846153846154,1.0,15,14
2008-11-30,2008,Tottenham,Everton,0,1,A,-1,1529.6684205765541,1610.9143583325333,651.5068815294587,586.2993302863381,11,8,11,0,0,0,1.435483870967742,1.1129032258064515,8,5
2008-12-01,2008,Liverpool,West Ham,0,0,D,0,1753.363691743937,1517.6523118664156,593.8820464371273,-392.0457778792099,15,5,6,0,0,0,1.7142857142857142,1.125,2,9
2008-12-06,2008,Man United,Sunderland,1,0,H,1,1779.8631509763118,1430.235786447218,574.6690652058617,-975.3485773109963,7,4,3,0,0,0,1.5483870967741935,1.0,1,16
2008-12-06,2008,Newcastle,Stoke,2,2,D,0,1503.5105568799631,1520.3764074464286,22.462768937698957,266.3290880890341,0,0,0,0,0,0,1.8,0.8666666666666667,18,11
2008-12-06,2008,Hull,Middlesbrough,2,1,H,1,1561.0109806092617,1513.009668077697,-659.3990920813789,14.336736550079468,0,0,0,0,0,0,2.0,0.6666666666666666,17,20
2008-12-06,2008,Blackburn,Liverpool,1,3,A,-1,1500.4206841407163,1759.1917531260026,-1278.298483634517,280.33276273288044,11,5,10,0,0,0,1.606060606060606,1.0,14,2
2008-12-06,2008,Fulham,Man City,1,1,D,0,1525.146690145665,1508.2746637230246,281.1517771454138,-627.8675675673974,3,4,5,0,0,0,1.71875,1.65625,7,10
